State,Season,_YearMonth,AgeCategory_Legend,Sex_Label,Race_Label,MonthlyRate,Type
Connecticut,2022-23,202306.0,0-<1 year,All,All,0.0,Crude Rate
Connecticut,2022-23,202302.0,0-<1 year,All,All,54.7,Crude Rate
Connecticut,2022-23,202309.0,0-<1 year,All,All,10.9,Crude Rate
Connecticut,2022-23,202211.0,0-<1 year,All,All,54.7,Crude Rate
Connecticut,2022-23,202308.0,85+ years,All,All,269.7,Crude Rate
Connecticut,2022-23,202211.0,85+ years,All,All,501.5,Crude Rate
Connecticut,2022-23,202303.0,85+ years,All,All,295.0,Crude Rate
Connecticut,2022-23,202301.0,85+ years,All,All,834.4,Crude Rate
Connecticut,2022-23,202306.0,85+ years,All,All,84.3,Crude Rate
Connecticut,2022-23,202307.0,85+ years,All,All,88.5,Crude Rate
Connecticut,2022-23,202309.0,85+ years,All,All,295.0,Crude Rate
Connecticut,2022-23,202210.0,85+ years,All,All,564.7,Crude Rate
Connecticut,2022-23,202212.0,85+ years,All,All,868.1,Crude Rate
Connecticut,2022-23,202302.0,85+ years,All,All,404.6,Crude Rate
Connecticut,2022-23,202304.0,85+ years,All,All,155.9,Crude Rate
Connecticut,2022-23,202305.0,85+ years,All,All,96.9,Crude Rate
Connecticut,2022-23,202212.0,75-84 years,All,All,417.6,Crude Rate
Connecticut,2022-23,202302.0,75-84 years,All,All,164.2,Crude Rate
Connecticut,2022-23,202211.0,75-84 years,All,All,289.1,Crude Rate
Connecticut,2022-23,202308.0,75-84 years,All,All,112.4,Crude Rate
Connecticut,2022-23,202210.0,75-84 years,All,All,305.2,Crude Rate
Connecticut,2022-23,202307.0,75-84 years,All,All,58.9,Crude Rate
Connecticut,2022-23,202305.0,75-84 years,All,All,48.2,Crude Rate
Connecticut,2022-23,202303.0,75-84 years,All,All,137.4,Crude Rate
Connecticut,2022-23,202301.0,75-84 years,All,All,414.1,Crude Rate
Connecticut,2022-23,202306.0,75-84 years,All,All,50.0,Crude Rate
Connecticut,2022-23,202309.0,75-84 years,All,All,171.3,Crude Rate
Connecticut,2022-23,202304.0,75-84 years,All,All,69.6,Crude Rate
Connecticut,2022-23,202212.0,65-74 years,All,All,161.4,Crude Rate
Connecticut,2022-23,202211.0,65-74 years,All,All,112.4,Crude Rate
Connecticut,2022-23,202305.0,65-74 years,All,All,18.7,Crude Rate
Connecticut,2022-23,202304.0,65-74 years,All,All,38.3,Crude Rate
Connecticut,2022-23,202301.0,65-74 years,All,All,153.4,Crude Rate
Connecticut,2022-23,202302.0,65-74 years,All,All,86.5,Crude Rate
Connecticut,2022-23,202308.0,65-74 years,All,All,50.8,Crude Rate
Connecticut,2022-23,202307.0,65-74 years,All,All,18.7,Crude Rate
Connecticut,2022-23,202210.0,65-74 years,All,All,124.0,Crude Rate
Connecticut,2022-23,202309.0,65-74 years,All,All,61.5,Crude Rate
Connecticut,2022-23,202303.0,65-74 years,All,All,42.8,Crude Rate
Connecticut,2022-23,202306.0,65-74 years,All,All,13.4,Crude Rate
Connecticut,2022-23,202308.0,40-49 years,All,All,6.7,Crude Rate
Connecticut,2022-23,202210.0,40-49 years,All,All,23.4,Crude Rate
Connecticut,2022-23,202305.0,40-49 years,All,All,3.3,Crude Rate
Connecticut,2022-23,202304.0,40-49 years,All,All,7.5,Crude Rate
Connecticut,2022-23,202211.0,40-49 years,All,All,25.0,Crude Rate
Connecticut,2022-23,202212.0,40-49 years,All,All,45.9,Crude Rate
Connecticut,2022-23,202302.0,40-49 years,All,All,18.4,Crude Rate
Connecticut,2022-23,202303.0,40-49 years,All,All,6.7,Crude Rate
Connecticut,2022-23,202307.0,40-49 years,All,All,4.2,Crude Rate
Connecticut,2022-23,202306.0,40-49 years,All,All,3.3,Crude Rate
Connecticut,2022-23,202309.0,40-49 years,All,All,6.7,Crude Rate
Connecticut,2022-23,202301.0,40-49 years,All,All,45.9,Crude Rate
Connecticut,2022-23,202210.0,30-39 years,All,All,28.5,Crude Rate
Connecticut,2022-23,202305.0,30-39 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202304.0,30-39 years,All,All,3.8,Crude Rate
Connecticut,2022-23,202302.0,30-39 years,All,All,18.8,Crude Rate
Connecticut,2022-23,202211.0,30-39 years,All,All,21.0,Crude Rate
Connecticut,2022-23,202309.0,30-39 years,All,All,9.8,Crude Rate
Connecticut,2022-23,202306.0,30-39 years,All,All,1.5,Crude Rate
Connecticut,2022-23,202301.0,30-39 years,All,All,44.3,Crude Rate
Connecticut,2022-23,202303.0,30-39 years,All,All,9.8,Crude Rate
Connecticut,2022-23,202212.0,30-39 years,All,All,39.8,Crude Rate
Connecticut,2022-23,202307.0,30-39 years,All,All,3.8,Crude Rate
Connecticut,2022-23,202308.0,30-39 years,All,All,6.8,Crude Rate
Connecticut,2022-23,202211.0,18-29 years,All,All,15.2,Crude Rate
Connecticut,2022-23,202302.0,18-29 years,All,All,12.1,Crude Rate
Connecticut,2022-23,202304.0,18-29 years,All,All,3.0,Crude Rate
Connecticut,2022-23,202210.0,18-29 years,All,All,12.1,Crude Rate
Connecticut,2022-23,202212.0,18-29 years,All,All,28.5,Crude Rate
Connecticut,2022-23,202307.0,18-29 years,All,All,0.6,Crude Rate
Connecticut,2022-23,202303.0,18-29 years,All,All,4.9,Crude Rate
Connecticut,2022-23,202306.0,18-29 years,All,All,1.2,Crude Rate
Connecticut,2022-23,202308.0,18-29 years,All,All,3.6,Crude Rate
Connecticut,2022-23,202305.0,18-29 years,All,All,1.8,Crude Rate
Connecticut,2022-23,202301.0,18-29 years,All,All,22.4,Crude Rate
Connecticut,2022-23,202309.0,18-29 years,All,All,4.2,Crude Rate
Connecticut,2022-23,202210.0,12-17 years,All,All,2.7,Crude Rate
Connecticut,2022-23,202302.0,12-17 years,All,All,4.0,Crude Rate
Connecticut,2022-23,202211.0,12-17 years,All,All,4.0,Crude Rate
Connecticut,2022-23,202212.0,12-17 years,All,All,6.7,Crude Rate
Connecticut,2022-23,202304.0,12-17 years,All,All,1.3,Crude Rate
Connecticut,2022-23,202309.0,12-17 years,All,All,1.3,Crude Rate
Connecticut,2022-23,202308.0,12-17 years,All,All,1.3,Crude Rate
Connecticut,2022-23,202305.0,12-17 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202303.0,12-17 years,All,All,1.3,Crude Rate
Connecticut,2022-23,202306.0,12-17 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202301.0,12-17 years,All,All,5.3,Crude Rate
Connecticut,2022-23,202307.0,12-17 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202306.0,5-11 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202308.0,5-11 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202211.0,5-11 years,All,All,5.3,Crude Rate
Connecticut,2022-23,202305.0,5-11 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202212.0,5-11 years,All,All,4.0,Crude Rate
Connecticut,2022-23,202303.0,5-11 years,All,All,2.6,Crude Rate
Connecticut,2022-23,202304.0,5-11 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202309.0,5-11 years,All,All,1.3,Crude Rate
Connecticut,2022-23,202210.0,5-11 years,All,All,2.6,Crude Rate
Connecticut,2022-23,202307.0,5-11 years,All,All,2.6,Crude Rate
Connecticut,2022-23,202301.0,5-11 years,All,All,6.6,Crude Rate
Connecticut,2022-23,202302.0,5-11 years,All,All,4.0,Crude Rate
Connecticut,2022-23,202301.0,2-4 years,All,All,13.0,Crude Rate
Connecticut,2022-23,202210.0,2-4 years,All,All,13.0,Crude Rate
Connecticut,2022-23,202309.0,2-4 years,All,All,3.3,Crude Rate
Connecticut,2022-23,202302.0,2-4 years,All,All,6.5,Crude Rate
Connecticut,2022-23,202212.0,2-4 years,All,All,19.6,Crude Rate
Connecticut,2022-23,202303.0,2-4 years,All,All,3.3,Crude Rate
Connecticut,2022-23,202306.0,2-4 years,All,All,3.3,Crude Rate
Connecticut,2022-23,202304.0,2-4 years,All,All,3.3,Crude Rate
Connecticut,2022-23,202211.0,2-4 years,All,All,9.8,Crude Rate
Connecticut,2022-23,202307.0,2-4 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202305.0,2-4 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202308.0,2-4 years,All,All,3.3,Crude Rate
Connecticut,2022-23,202307.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202309.0,1-<2 years,All,All,20.5,Crude Rate
Connecticut,2022-23,202302.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202210.0,1-<2 years,All,All,30.8,Crude Rate
Connecticut,2022-23,202305.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202308.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202211.0,1-<2 years,All,All,10.3,Crude Rate
Connecticut,2022-23,202303.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202212.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202306.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202304.0,1-<2 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202301.0,1-<2 years,All,All,10.3,Crude Rate
Connecticut,2022-23,202308.0,6mo-<12 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202306.0,6mo-<12 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202305.0,6mo-<12 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202211.0,6mo-<12 months,All,All,21.9,Crude Rate
Connecticut,2022-23,202309.0,6mo-<12 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202301.0,6mo-<12 months,All,All,87.5,Crude Rate
Connecticut,2022-23,202304.0,6mo-<12 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202212.0,6mo-<12 months,All,All,21.9,Crude Rate
Connecticut,2022-23,202307.0,6mo-<12 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202302.0,6mo-<12 months,All,All,43.7,Crude Rate
Connecticut,2022-23,202303.0,6mo-<12 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202210.0,6mo-<12 months,All,All,21.9,Crude Rate
Connecticut,2022-23,202301.0,0-<6 months,All,All,153.1,Crude Rate
Connecticut,2022-23,202305.0,0-<6 months,All,All,21.9,Crude Rate
Connecticut,2022-23,202302.0,0-<6 months,All,All,65.6,Crude Rate
Connecticut,2022-23,202303.0,0-<6 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202307.0,0-<6 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202308.0,0-<6 months,All,All,21.9,Crude Rate
Connecticut,2022-23,202306.0,0-<6 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202211.0,0-<6 months,All,All,87.5,Crude Rate
Connecticut,2022-23,202309.0,0-<6 months,All,All,21.9,Crude Rate
Connecticut,2022-23,202304.0,0-<6 months,All,All,0.0,Crude Rate
Connecticut,2022-23,202210.0,0-<6 months,All,All,65.6,Crude Rate
Connecticut,2022-23,202212.0,0-<6 months,All,All,262.4,Crude Rate
Connecticut,2022-23,202212.0,65+ years,All,All,323.6,Crude Rate
Connecticut,2022-23,202210.0,65+ years,All,All,231.4,Crude Rate
Connecticut,2022-23,202301.0,65+ years,All,All,313.7,Crude Rate
Connecticut,2022-23,202211.0,65+ years,All,All,212.1,Crude Rate
Connecticut,2022-23,202306.0,65+ years,All,All,32.8,Crude Rate
Connecticut,2022-23,202304.0,65+ years,All,All,62.0,Crude Rate
Connecticut,2022-23,202302.0,65+ years,All,All,148.5,Crude Rate
Connecticut,2022-23,202308.0,65+ years,All,All,95.9,Crude Rate
Connecticut,2022-23,202307.0,65+ years,All,All,39.1,Crude Rate
Connecticut,2022-23,202303.0,65+ years,All,All,101.6,Crude Rate
Connecticut,2022-23,202305.0,65+ years,All,All,37.0,Crude Rate
Connecticut,2022-23,202309.0,65+ years,All,All,122.5,Crude Rate
Connecticut,2022-23,202305.0,50-64 years,All,All,6.0,Crude Rate
Connecticut,2022-23,202212.0,50-64 years,All,All,82.4,Crude Rate
Connecticut,2022-23,202306.0,50-64 years,All,All,6.0,Crude Rate
Connecticut,2022-23,202302.0,50-64 years,All,All,41.2,Crude Rate
Connecticut,2022-23,202304.0,50-64 years,All,All,11.9,Crude Rate
Connecticut,2022-23,202307.0,50-64 years,All,All,5.0,Crude Rate
Connecticut,2022-23,202210.0,50-64 years,All,All,51.7,Crude Rate
Connecticut,2022-23,202309.0,50-64 years,All,All,22.4,Crude Rate
Connecticut,2022-23,202303.0,50-64 years,All,All,18.8,Crude Rate
Connecticut,2022-23,202301.0,50-64 years,All,All,83.8,Crude Rate
Connecticut,2022-23,202211.0,50-64 years,All,All,45.8,Crude Rate
Connecticut,2022-23,202308.0,50-64 years,All,All,20.6,Crude Rate
Connecticut,2022-23,202212.0,18-49 years,All,All,37.1,Crude Rate
Connecticut,2022-23,202305.0,18-49 years,All,All,1.7,Crude Rate
Connecticut,2022-23,202307.0,18-49 years,All,All,2.6,Crude Rate
Connecticut,2022-23,202302.0,18-49 years,All,All,16.0,Crude Rate
Connecticut,2022-23,202303.0,18-49 years,All,All,6.9,Crude Rate
Connecticut,2022-23,202301.0,18-49 years,All,All,36.1,Crude Rate
Connecticut,2022-23,202211.0,18-49 years,All,All,19.9,Crude Rate
Connecticut,2022-23,202210.0,18-49 years,All,All,20.6,Crude Rate
Connecticut,2022-23,202308.0,18-49 years,All,All,5.5,Crude Rate
Connecticut,2022-23,202306.0,18-49 years,All,All,1.9,Crude Rate
Connecticut,2022-23,202304.0,18-49 years,All,All,4.5,Crude Rate
Connecticut,2022-23,202309.0,18-49 years,All,All,6.7,Crude Rate
Connecticut,2022-23,202302.0,5-17 years,All,All,4.0,Crude Rate
Connecticut,2022-23,202305.0,5-17 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202308.0,5-17 years,All,All,0.7,Crude Rate
Connecticut,2022-23,202306.0,5-17 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202210.0,5-17 years,All,All,2.7,Crude Rate
Connecticut,2022-23,202309.0,5-17 years,All,All,1.3,Crude Rate
Connecticut,2022-23,202301.0,5-17 years,All,All,6.0,Crude Rate
Connecticut,2022-23,202211.0,5-17 years,All,All,4.6,Crude Rate
Connecticut,2022-23,202212.0,5-17 years,All,All,5.3,Crude Rate
Connecticut,2022-23,202307.0,5-17 years,All,All,1.3,Crude Rate
Connecticut,2022-23,202304.0,5-17 years,All,All,0.7,Crude Rate
Connecticut,2022-23,202303.0,5-17 years,All,All,2.0,Crude Rate
Connecticut,2022-23,202306.0,0-4 years,All,All,2.0,Crude Rate
Connecticut,2022-23,202211.0,0-4 years,All,All,18.2,Crude Rate
Connecticut,2022-23,202301.0,0-4 years,All,All,32.3,Crude Rate
Connecticut,2022-23,202302.0,0-4 years,All,All,14.1,Crude Rate
Connecticut,2022-23,202308.0,0-4 years,All,All,4.0,Crude Rate
Connecticut,2022-23,202309.0,0-4 years,All,All,8.1,Crude Rate
Connecticut,2022-23,202307.0,0-4 years,All,All,0.0,Crude Rate
Connecticut,2022-23,202305.0,0-4 years,All,All,2.0,Crude Rate
Connecticut,2022-23,202212.0,0-4 years,All,All,38.3,Crude Rate
Connecticut,2022-23,202210.0,0-4 years,All,All,22.2,Crude Rate
Connecticut,2022-23,202303.0,0-4 years,All,All,2.0,Crude Rate
Connecticut,2022-23,202304.0,0-4 years,All,All,2.0,Crude Rate
Colorado,2022-23,202308.0,All,All,All,10.2,Crude Rate
Colorado,2022-23,202304.0,All,All,All,10.4,Crude Rate
Colorado,2022-23,202211.0,All,All,All,36.3,Crude Rate
Colorado,2022-23,202301.0,All,All,All,16.9,Crude Rate
Colorado,2022-23,202306.0,All,All,All,4.7,Crude Rate
Colorado,2022-23,202210.0,All,All,All,15.5,Crude Rate
Colorado,2022-23,202305.0,All,All,All,6.6,Crude Rate
Colorado,2022-23,202307.0,All,All,All,4.2,Crude Rate
Colorado,2022-23,202309.0,All,All,All,16.6,Crude Rate
Colorado,2022-23,202212.0,All,All,All,28.9,Crude Rate
Colorado,2022-23,202302.0,All,All,All,17.6,Crude Rate
Colorado,2022-23,202303.0,All,All,All,16.4,Crude Rate
Colorado,2022-23,202306.0,All,All,Hispanic,2.0,Crude Rate
Colorado,2022-23,202210.0,All,All,Hispanic,9.9,Crude Rate
Colorado,2022-23,202211.0,All,All,Hispanic,29.7,Crude Rate
Colorado,2022-23,202305.0,All,All,Hispanic,4.3,Crude Rate
Colorado,2022-23,202308.0,All,All,Hispanic,8.6,Crude Rate
Colorado,2022-23,202301.0,All,All,Hispanic,12.9,Crude Rate
Colorado,2022-23,202304.0,All,All,Hispanic,7.2,Crude Rate
Colorado,2022-23,202212.0,All,All,Hispanic,19.8,Crude Rate
Colorado,2022-23,202302.0,All,All,Hispanic,13.5,Crude Rate
Colorado,2022-23,202307.0,All,All,Hispanic,1.1,Crude Rate
Colorado,2022-23,202303.0,All,All,Hispanic,13.5,Crude Rate
Colorado,2022-23,202309.0,All,All,Hispanic,10.3,Crude Rate
Colorado,2022-23,202303.0,All,All,"A/PI, non-Hispanic",11.3,Crude Rate
Colorado,2022-23,202210.0,All,All,"A/PI, non-Hispanic",7.1,Crude Rate
Colorado,2022-23,202305.0,All,All,"A/PI, non-Hispanic",6.4,Crude Rate
Colorado,2022-23,202309.0,All,All,"A/PI, non-Hispanic",11.3,Crude Rate
Colorado,2022-23,202301.0,All,All,"A/PI, non-Hispanic",7.8,Crude Rate
Colorado,2022-23,202304.0,All,All,"A/PI, non-Hispanic",6.4,Crude Rate
Colorado,2022-23,202308.0,All,All,"A/PI, non-Hispanic",6.4,Crude Rate
Colorado,2022-23,202307.0,All,All,"A/PI, non-Hispanic",2.1,Crude Rate
Colorado,2022-23,202212.0,All,All,"A/PI, non-Hispanic",23.4,Crude Rate
Colorado,2022-23,202211.0,All,All,"A/PI, non-Hispanic",13.5,Crude Rate
Colorado,2022-23,202302.0,All,All,"A/PI, non-Hispanic",11.3,Crude Rate
Colorado,2022-23,202306.0,All,All,"A/PI, non-Hispanic",5.7,Crude Rate
Colorado,2022-23,202303.0,All,All,"AI/AN, non-Hispanic",67.3,Crude Rate
Colorado,2022-23,202210.0,All,All,"AI/AN, non-Hispanic",15.0,Crude Rate
Colorado,2022-23,202306.0,All,All,"AI/AN, non-Hispanic",7.5,Crude Rate
Colorado,2022-23,202212.0,All,All,"AI/AN, non-Hispanic",37.4,Crude Rate
Colorado,2022-23,202305.0,All,All,"AI/AN, non-Hispanic",15.0,Crude Rate
Colorado,2022-23,202301.0,All,All,"AI/AN, non-Hispanic",7.5,Crude Rate
Colorado,2022-23,202302.0,All,All,"AI/AN, non-Hispanic",29.9,Crude Rate
Colorado,2022-23,202211.0,All,All,"AI/AN, non-Hispanic",37.4,Crude Rate
Colorado,2022-23,202307.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Colorado,2022-23,202309.0,All,All,"AI/AN, non-Hispanic",15.0,Crude Rate
Colorado,2022-23,202304.0,All,All,"AI/AN, non-Hispanic",0.0,Crude Rate
Colorado,2022-23,202308.0,All,All,"AI/AN, non-Hispanic",7.5,Crude Rate
Colorado,2022-23,202305.0,All,All,"Black, non-Hispanic",7.1,Crude Rate
Colorado,2022-23,202303.0,All,All,"Black, non-Hispanic",23.2,Crude Rate
Colorado,2022-23,202304.0,All,All,"Black, non-Hispanic",13.1,Crude Rate
Colorado,2022-23,202306.0,All,All,"Black, non-Hispanic",6.5,Crude Rate
Colorado,2022-23,202309.0,All,All,"Black, non-Hispanic",17.2,Crude Rate
Colorado,2022-23,202302.0,All,All,"Black, non-Hispanic",24.4,Crude Rate
Colorado,2022-23,202210.0,All,All,"Black, non-Hispanic",15.4,Crude Rate
Colorado,2022-23,202308.0,All,All,"Black, non-Hispanic",11.9,Crude Rate
Colorado,2022-23,202212.0,All,All,"Black, non-Hispanic",39.8,Crude Rate
Colorado,2022-23,202211.0,All,All,"Black, non-Hispanic",50.5,Crude Rate
Colorado,2022-23,202301.0,All,All,"Black, non-Hispanic",21.4,Crude Rate
Colorado,2022-23,202307.0,All,All,"Black, non-Hispanic",8.3,Crude Rate
Colorado,2022-23,202212.0,All,All,"White, non-Hispanic",31.3,Crude Rate
Colorado,2022-23,202304.0,All,All,"White, non-Hispanic",11.5,Crude Rate
Colorado,2022-23,202306.0,All,All,"White, non-Hispanic",5.4,Crude Rate
Colorado,2022-23,202211.0,All,All,"White, non-Hispanic",38.0,Crude Rate
Colorado,2022-23,202302.0,All,All,"White, non-Hispanic",18.0,Crude Rate
Colorado,2022-23,202305.0,All,All,"White, non-Hispanic",7.1,Crude Rate
Colorado,2022-23,202308.0,All,All,"White, non-Hispanic",11.1,Crude Rate
Colorado,2022-23,202210.0,All,All,"White, non-Hispanic",18.5,Crude Rate
Colorado,2022-23,202307.0,All,All,"White, non-Hispanic",5.3,Crude Rate
Colorado,2022-23,202309.0,All,All,"White, non-Hispanic",19.0,Crude Rate
Colorado,2022-23,202301.0,All,All,"White, non-Hispanic",18.5,Crude Rate
Colorado,2022-23,202303.0,All,All,"White, non-Hispanic",16.4,Crude Rate
Colorado,2022-23,202308.0,All,Female,All,10.7,Crude Rate
Colorado,2022-23,202212.0,All,Female,All,30.3,Crude Rate
Colorado,2022-23,202304.0,All,Female,All,11.8,Crude Rate
Colorado,2022-23,202303.0,All,Female,All,16.1,Crude Rate
Colorado,2022-23,202306.0,All,Female,All,5.2,Crude Rate
Colorado,2022-23,202309.0,All,Female,All,16.6,Crude Rate
Colorado,2022-23,202210.0,All,Female,All,15.6,Crude Rate
Colorado,2022-23,202211.0,All,Female,All,36.2,Crude Rate
Colorado,2022-23,202302.0,All,Female,All,17.2,Crude Rate
Colorado,2022-23,202305.0,All,Female,All,6.7,Crude Rate
Colorado,2022-23,202301.0,All,Female,All,17.8,Crude Rate
Colorado,2022-23,202307.0,All,Female,All,5.2,Crude Rate
Colorado,2022-23,202211.0,All,Male,All,36.3,Crude Rate
Colorado,2022-23,202302.0,All,Male,All,17.9,Crude Rate
Colorado,2022-23,202307.0,All,Male,All,3.3,Crude Rate
Colorado,2022-23,202305.0,All,Male,All,6.5,Crude Rate
Colorado,2022-23,202309.0,All,Male,All,16.6,Crude Rate
Colorado,2022-23,202306.0,All,Male,All,4.2,Crude Rate
Colorado,2022-23,202212.0,All,Male,All,27.6,Crude Rate
Colorado,2022-23,202301.0,All,Male,All,16.1,Crude Rate
Colorado,2022-23,202304.0,All,Male,All,9.0,Crude Rate
Colorado,2022-23,202210.0,All,Male,All,15.4,Crude Rate
Colorado,2022-23,202303.0,All,Male,All,16.7,Crude Rate
Colorado,2022-23,202308.0,All,Male,All,9.7,Crude Rate
Colorado,2022-23,202309.0,18+ years (Adults),All,All,19.7,Crude Rate
Colorado,2022-23,202303.0,18+ years (Adults),All,All,18.9,Crude Rate
Colorado,2022-23,202211.0,18+ years (Adults),All,All,41.7,Crude Rate
Colorado,2022-23,202306.0,18+ years (Adults),All,All,5.4,Crude Rate
Colorado,2022-23,202304.0,18+ years (Adults),All,All,12.4,Crude Rate
Colorado,2022-23,202302.0,18+ years (Adults),All,All,19.9,Crude Rate
Colorado,2022-23,202301.0,18+ years (Adults),All,All,19.4,Crude Rate
Colorado,2022-23,202212.0,18+ years (Adults),All,All,33.6,Crude Rate
Colorado,2022-23,202305.0,18+ years (Adults),All,All,7.9,Crude Rate
Colorado,2022-23,202308.0,18+ years (Adults),All,All,11.6,Crude Rate
Colorado,2022-23,202210.0,18+ years (Adults),All,All,18.7,Crude Rate
Colorado,2022-23,202307.0,18+ years (Adults),All,All,5.1,Crude Rate
Colorado,2022-23,202304.0,0-17 years (Children),All,All,2.5,Crude Rate
Colorado,2022-23,202306.0,0-17 years (Children),All,All,2.0,Crude Rate
Colorado,2022-23,202302.0,0-17 years (Children),All,All,8.7,Crude Rate
Colorado,2022-23,202212.0,0-17 years (Children),All,All,11.4,Crude Rate
Colorado,2022-23,202303.0,0-17 years (Children),All,All,6.9,Crude Rate
Colorado,2022-23,202309.0,0-17 years (Children),All,All,5.0,Crude Rate
Colorado,2022-23,202211.0,0-17 years (Children),All,All,15.6,Crude Rate
Colorado,2022-23,202301.0,0-17 years (Children),All,All,7.4,Crude Rate
Colorado,2022-23,202307.0,0-17 years (Children),All,All,0.8,Crude Rate
Colorado,2022-23,202305.0,0-17 years (Children),All,All,2.0,Crude Rate
Colorado,2022-23,202210.0,0-17 years (Children),All,All,3.2,Crude Rate
Colorado,2022-23,202308.0,0-17 years (Children),All,All,4.9,Crude Rate
Colorado,2022-23,202309.0,75+ years,All,All,153.0,Crude Rate
Colorado,2022-23,202303.0,75+ years,All,All,115.9,Crude Rate
Colorado,2022-23,202211.0,75+ years,All,All,255.5,Crude Rate
Colorado,2022-23,202301.0,75+ years,All,All,130.0,Crude Rate
Colorado,2022-23,202304.0,75+ years,All,All,94.1,Crude Rate
Colorado,2022-23,202305.0,75+ years,All,All,55.7,Crude Rate
Colorado,2022-23,202210.0,75+ years,All,All,128.7,Crude Rate
Colorado,2022-23,202302.0,75+ years,All,All,128.1,Crude Rate
Colorado,2022-23,202308.0,75+ years,All,All,79.4,Crude Rate
Colorado,2022-23,202212.0,75+ years,All,All,218.4,Crude Rate
Colorado,2022-23,202307.0,75+ years,All,All,34.6,Crude Rate
Colorado,2022-23,202306.0,75+ years,All,All,41.6,Crude Rate
Colorado,2022-23,202304.0,1-4 years,All,All,2.5,Crude Rate
Colorado,2022-23,202212.0,1-4 years,All,All,7.4,Crude Rate
Colorado,2022-23,202210.0,1-4 years,All,All,7.4,Crude Rate
Colorado,2022-23,202302.0,1-4 years,All,All,5.7,Crude Rate
Colorado,2022-23,202301.0,1-4 years,All,All,10.6,Crude Rate
Colorado,2022-23,202309.0,1-4 years,All,All,6.5,Crude Rate
Colorado,2022-23,202303.0,1-4 years,All,All,4.1,Crude Rate
Colorado,2022-23,202211.0,1-4 years,All,All,23.7,Crude Rate
Colorado,2022-23,202307.0,1-4 years,All,All,0.8,Crude Rate
Colorado,2022-23,202305.0,1-4 years,All,All,3.3,Crude Rate
Colorado,2022-23,202306.0,1-4 years,All,All,2.5,Crude Rate
Colorado,2022-23,202308.0,1-4 years,All,All,9.0,Crude Rate
Colorado,2022-23,202303.0,0-<1 year,All,All,71.1,Crude Rate
Colorado,2022-23,202301.0,0-<1 year,All,All,64.9,Crude Rate
Colorado,2022-23,202211.0,0-<1 year,All,All,129.8,Crude Rate
Colorado,2022-23,202305.0,0-<1 year,All,All,21.6,Crude Rate
Colorado,2022-23,202307.0,0-<1 year,All,All,6.2,Crude Rate
Colorado,2022-23,202308.0,0-<1 year,All,All,46.4,Crude Rate
Colorado,2022-23,202212.0,0-<1 year,All,All,98.9,Crude Rate
Colorado,2022-23,202304.0,0-<1 year,All,All,27.8,Crude Rate
Colorado,2022-23,202302.0,0-<1 year,All,All,83.5,Crude Rate
Colorado,2022-23,202210.0,0-<1 year,All,All,18.5,Crude Rate
Colorado,2022-23,202306.0,0-<1 year,All,All,18.5,Crude Rate
Colorado,2022-23,202309.0,0-<1 year,All,All,46.4,Crude Rate
Colorado,2022-23,202309.0,85+ years,All,All,292.5,Crude Rate
Colorado,2022-23,202305.0,85+ years,All,All,101.6,Crude Rate
Colorado,2022-23,202302.0,85+ years,All,All,205.7,Crude Rate
Colorado,2022-23,202212.0,85+ years,All,All,401.6,Crude Rate
Colorado,2022-23,202303.0,85+ years,All,All,168.6,Crude Rate
Colorado,2022-23,202211.0,85+ years,All,All,441.2,Crude Rate
Colorado,2022-23,202304.0,85+ years,All,All,151.2,Crude Rate
Colorado,2022-23,202307.0,85+ years,All,All,44.6,Crude Rate
